         130222 function calls (122138 primitive calls) in 0.077 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       20    0.000    0.000    0.000    0.000 ir.py:1249(is_terminated)
        3    0.000    0.000    0.000    0.000 ir.py:1269(insert_before_terminator)
        1    0.000    0.000    0.000    0.000 ir.py:1283(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:1308(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:1400(_reset_analysis_variables)
        1    0.000    0.000    0.000    0.000 ir.py:143(count_spaces)
        1    0.000    0.000    0.000    0.000 ir.py:1434(copy)
        6    0.000    0.000    0.000    0.000 ir.py:1454(infer_constant)
       73    0.000    0.000    0.000    0.000 ir.py:1462(get_definition)
        3    0.000    0.000    0.001    0.000 ir.py:1509(dump)
        3    0.000    0.000    0.001    0.000 ir.py:1535(dump_to_string)
       25    0.000    0.000    0.000    0.000 ir.py:190(with_lineno)
       20    0.000    0.000    0.000    0.000 ir.py:196(short)
       22    0.000    0.000    0.000    0.000 ir.py:234(__eq__)
       22    0.000    0.000    0.000    0.000 ir.py:236(fixup)
      143    0.000    0.000    0.000    0.000 ir.py:251(__hash__)
        2    0.000    0.000    0.000    0.000 ir.py:256(__init__)
       21    0.000    0.000    0.000    0.000 ir.py:259(define)
       19    0.000    0.000    0.000    0.000 ir.py:265(get)
       21    0.000    0.000    0.000    0.000 ir.py:271(__contains__)
       26    0.000    0.000    0.000    0.000 ir.py:31(__init__)
 4504/955    0.003    0.000    0.004    0.000 ir.py:313(_rec_list_vars)
      811    0.000    0.000    0.004    0.000 ir.py:346(list_vars)
        8    0.000    0.000    0.000    0.000 ir.py:372(__init__)
      208    0.000    0.000    0.000    0.000 ir.py:379(__getattr__)
       24    0.000    0.000    0.000    0.000 ir.py:384(__setattr__)
        3    0.000    0.000    0.000    0.000 ir.py:420(call)
        1    0.000    0.000    0.000    0.000 ir.py:452(pair_first)
        1    0.000    0.000    0.000    0.000 ir.py:458(pair_second)
        1    0.000    0.000    0.000    0.000 ir.py:465(getiter)
        1    0.000    0.000    0.000    0.000 ir.py:472(iternext)
        1    0.000    0.000    0.000    0.000 ir.py:520(cast)
        1    0.000    0.000    0.000    0.000 ir.py:55(from_function_id)
       35    0.000    0.000    0.000    0.000 ir.py:557(__repr__)
       35    0.000    0.000    0.000    0.000 ir.py:559(<genexpr>)
       75    0.000    0.000    0.000    0.000 ir.py:561(<genexpr>)
       40    0.000    0.000    0.000    0.000 ir.py:573(<genexpr>)
      400    0.000    0.000    0.001    0.000 ir.py:576(list_vars)
        7    0.000    0.000    0.000    0.000 ir.py:63(__str__)
       90    0.000    0.000    0.000    0.000 ir.py:684(__init__)
       15    0.000    0.000    0.000    0.000 ir.py:690(__str__)
        1    0.000    0.000    0.000    0.000 ir.py:782(__init__)
        4    0.000    0.000    0.000    0.000 ir.py:788(__str__)
       66    0.000    0.000    0.000    0.000 ir.py:791(get_targets)
        5    0.000    0.000    0.000    0.000 ir.py:800(__init__)
       17    0.000    0.000    0.000    0.000 ir.py:805(__str__)
      210    0.000    0.000    0.000    0.000 ir.py:808(get_targets)
        1    0.000    0.000    0.000    0.000 ir.py:817(__init__)
        4    0.000    0.000    0.000    0.000 ir.py:825(__str__)
       78    0.000    0.000    0.000    0.000 ir.py:828(get_targets)
       21    0.000    0.000    0.000    0.000 ir.py:836(__init__)
       71    0.000    0.000    0.000    0.000 ir.py:844(__str__)
        1    0.000    0.000    0.000    0.000 ir.py:90(get_lines)
        3    0.000    0.000    0.000    0.000 ir.py:925(__init__)
       12    0.000    0.000    0.000    0.000 ir.py:932(__repr__)
        3    0.000    0.000    0.000    0.000 ir.py:940(__init__)
       12    0.000    0.000    0.000    0.000 ir.py:946(__str__)
        3    0.000    0.000    0.000    0.000 ir.py:949(infer_constant)
        2    0.000    0.000    0.000    0.000 ir.py:97(_get_path)
       32    0.000    0.000    0.000    0.000 ir.py:995(__init__)
        7    0.000    0.000    0.000    0.000 ir_print.py:11(match)
        7    0.000    0.000    0.000    0.000 ir_print.py:59(match)
       77    0.000    0.000    0.000    0.000 ir_utils.py:1039(fix_setitem_type)
       10    0.000    0.000    0.000    0.000 ir_utils.py:1064(dprint_func_ir)
       20    0.000    0.000    0.002    0.000 ir_utils.py:1078(find_topo_order)
    83/20    0.000    0.000    0.000    0.000 ir_utils.py:1087(_dfs_rec)
        8    0.000    0.000    0.001    0.000 ir_utils.py:1109(get_call_table)
        5    0.000    0.000    0.001    0.000 ir_utils.py:1197(rename_labels)
        5    0.000    0.000    0.002    0.000 ir_utils.py:1234(simplify_CFG)
       23    0.000    0.000    0.000    0.000 ir_utils.py:1238(find_single_branch)
        1    0.000    0.000    0.000    0.000 ir_utils.py:1267(canonicalize_array_math)
        5    0.000    0.000    0.001    0.000 ir_utils.py:1362(merge_adjacent_blocks)
        4    0.000    0.000    0.000    0.000 ir_utils.py:1394(restore_copy_var_names)
        4    0.000    0.000    0.008    0.002 ir_utils.py:1412(simplify)
       96    0.000    0.000    0.000    0.000 ir_utils.py:1436(require)
    92/86    0.000    0.000    0.001    0.000 ir_utils.py:1443(guard)
       64    0.000    0.000    0.000    0.000 ir_utils.py:1454(get_definition)
       11    0.000    0.000    0.000    0.000 ir_utils.py:1464(build_definitions)
       42    0.000    0.000    0.000    0.000 ir_utils.py:1489(find_callname)
        2    0.000    0.000    0.000    0.000 ir_utils.py:1569(find_const)
        6    0.000    0.000    0.000    0.000 ir_utils.py:1787(is_namedtuple_class)
        1    0.000    0.000    0.000    0.000 ir_utils.py:1890(raise_on_unsupported_feature)
        1    0.000    0.000    0.000    0.000 ir_utils.py:2013(warn_deprecated)
       21    0.000    0.000    0.000    0.000 ir_utils.py:2070(enforce_no_dels)
      135    0.000    0.000    0.000    0.000 ir_utils.py:2075(<listcomp>)
        1    0.000    0.000    0.000    0.000 ir_utils.py:2080(enforce_no_phis)
        4    0.000    0.000    0.000    0.000 ir_utils.py:2085(<listcomp>)
        1    0.000    0.000    0.001    0.001 ir_utils.py:2091(check_and_legalize_ir)
        4    0.000    0.000    0.000    0.000 ir_utils.py:275(get_name_var_table)
      122    0.000    0.000    0.000    0.000 ir_utils.py:277(get_name_var_visit)
        4    0.000    0.000    0.000    0.000 ir_utils.py:285(replace_var_names)
      122    0.000    0.000    0.000    0.000 ir_utils.py:293(replace_name)
       61    0.000    0.000    0.000    0.000 ir_utils.py:301(replace_var_callback)
        1    0.000    0.000    0.000    0.000 ir_utils.py:32(mk_unique_var)
       16    0.000    0.000    0.000    0.000 ir_utils.py:320(replace_vars_stmt)
       61    0.000    0.000    0.000    0.000 ir_utils.py:324(replace_vars_inner)
        8    0.000    0.000    0.001    0.000 ir_utils.py:333(visit_vars)
      170    0.000    0.000    0.001    0.000 ir_utils.py:343(visit_vars_stmt)
  605/353    0.000    0.000    0.001    0.000 ir_utils.py:394(visit_vars_inner)
       36    0.000    0.000    0.000    0.000 ir_utils.py:398(<listcomp>)
       36    0.000    0.000    0.000    0.000 ir_utils.py:400(<listcomp>)
        8    0.000    0.000    0.000    0.000 ir_utils.py:488(remove_dels)
        4    0.000    0.000    0.004    0.001 ir_utils.py:526(remove_dead)
       16    0.000    0.000    0.000    0.000 ir_utils.py:548(<setcomp>)
       16    0.000    0.000    0.001    0.000 ir_utils.py:567(remove_dead_block)
       56    0.000    0.000    0.000    0.000 ir_utils.py:638(<setcomp>)
        8    0.000    0.000    0.000    0.000 ir_utils.py:650(remove_dead_random_call)
       13    0.000    0.000    0.000    0.000 ir_utils.py:657(has_no_side_effect)
        6    0.000    0.000    0.001    0.000 ir_utils.py:738(find_potential_aliases)
        6    0.000    0.000    0.000    0.000 ir_utils.py:744(<genexpr>)
        8    0.000    0.000    0.000    0.000 ir_utils.py:805(_add_alias)
       89    0.000    0.000    0.001    0.000 ir_utils.py:817(is_immutable_type)
        4    0.000    0.000    0.002    0.000 ir_utils.py:832(copy_propagate)
       15    0.000    0.000    0.000    0.000 ir_utils.py:853(<listcomp>)
        4    0.000    0.000    0.001    0.000 ir_utils.py:869(init_copy_propagate_data)
       20    0.000    0.000    0.000    0.000 ir_utils.py:887(<setcomp>)
        4    0.000    0.000    0.000    0.000 ir_utils.py:893(<dictcomp>)
        4    0.001    0.000    0.001    0.000 ir_utils.py:909(get_block_copies)
        4    0.000    0.000    0.000    0.000 ir_utils.py:973(apply_copy_propagate)
       16    0.000    0.000    0.000    0.000 ir_utils.py:983(<dictcomp>)
        8    0.000    0.000    0.000    0.000 itanium_mangler.py:106(_fix_lead_digit)
        8    0.000    0.000    0.000    0.000 itanium_mangler.py:116(_len_encoded)
        4    0.000    0.000    0.000    0.000 itanium_mangler.py:125(mangle_identifier)
        4    0.000    0.000    0.000    0.000 itanium_mangler.py:133(<listcomp>)
        2    0.000    0.000    0.000    0.000 itanium_mangler.py:198(mangle_args)
        2    0.000    0.000    0.000    0.000 itanium_mangler.py:202(<listcomp>)
        2    0.000    0.000    0.000    0.000 itanium_mangler.py:212(mangle)
        2    0.000    0.000    0.000    0.000 itanium_mangler.py:219(prepend_namespace)
        8    0.000    0.000    0.000    0.000 itanium_mangler.py:86(_escape_string)
        2    0.000    0.000    0.000    0.000 itanium_mangler.py:96(repl)
        4    0.000    0.000    0.000    0.000 itanium_mangler.py:97(<genexpr>)
        1    0.000    0.000    0.005    0.005 linecache.py:15(getline)
        2    0.000    0.000    0.005    0.002 linecache.py:37(getlines)
        1    0.000    0.000    0.005    0.005 linecache.py:82(updatecache)
        6    0.000    0.000    0.000    0.000 linker.py:5(link_modules)
        3    0.000    0.000    0.003    0.001 lowering.py:1014(_lower_call_normal)
        8    0.000    0.000    0.005    0.001 lowering.py:1036(lower_expr)
        1    0.000    0.000    0.000    0.000 lowering.py:106(init)
        1    0.000    0.000    0.000    0.000 lowering.py:123(pre_lower)
       29    0.000    0.000    0.014    0.000 lowering.py:1263(_alloca_var)
       54    0.000    0.000    0.000    0.000 lowering.py:1274(getvar)
       25    0.000    0.000    0.000    0.000 lowering.py:1280(loadvar)
       14    0.000    0.000    0.014    0.001 lowering.py:1287(storevar)
       15    0.000    0.000    0.001    0.000 lowering.py:1312(delvar)
       14    0.000    0.000    0.014    0.001 lowering.py:1331(alloca_lltype)
        9    0.000    0.000    0.000    0.000 lowering.py:1345(incref)
        1    0.000    0.000    0.000    0.000 lowering.py:135(post_lower)
       29    0.000    0.000    0.001    0.000 lowering.py:1351(decref)
        4    0.000    0.000    0.000    0.000 lowering.py:141(pre_block)
        1    0.000    0.000    0.000    0.000 lowering.py:167(emit_environment_object)
        1    0.000    0.000    0.026    0.026 lowering.py:174(lower)
        1    0.000    0.000    0.000    0.000 lowering.py:213(extract_function_arguments)
        1    0.000    0.000    0.022    0.022 lowering.py:219(lower_normal_function)
        1    0.000    0.000    0.022    0.022 lowering.py:233(lower_function_body)
        4    0.000    0.000    0.022    0.005 lowering.py:257(lower_block)
        1    0.000    0.000    0.000    0.000 lowering.py:26(from_fndesc)
        1    0.000    0.000    0.003    0.003 lowering.py:270(create_cpython_wrapper)
        1    0.000    0.000    0.003    0.003 lowering.py:283(create_cfunc_wrapper)
        1    0.000    0.000    0.000    0.000 lowering.py:292(setup_function)
       57    0.000    0.000    0.000    0.000 lowering.py:299(typeof)
       43    0.000    0.000    0.000    0.000 lowering.py:302(debug_print)
        4    0.000    0.000    0.000    0.000 lowering.py:314(pre_block)
        4    0.000    0.000    0.000    0.000 lowering.py:351(post_block)
       33    0.000    0.000    0.022    0.001 lowering.py:358(lower_inst)
       14    0.000    0.000    0.006    0.000 lowering.py:528(lower_assign)
        1    0.000    0.000    0.000    0.000 lowering.py:66(__init__)
        4    0.000    0.000    0.001    0.000 lowering.py:688(_cast_var)
        3    0.000    0.000    0.001    0.000 lowering.py:702(fold_call_args)
        1    0.000    0.000    0.000    0.000 lowering.py:717(<listcomp>)
        2    0.000    0.000    0.000    0.000 lowering.py:720(normal_handler)
        3    0.000    0.000    0.003    0.001 lowering.py:770(lower_call)
        7    0.000    0.000    0.000    0.000 macros.py:44(match)
  133/123    0.000    0.000    0.000    0.000 manager.py:22(lookup)
      117    0.000    0.000    0.001    0.000 manager.py:33(__getitem__)
        2    0.000    0.000    0.000    0.000 misc.py:155(__init__)
       21    0.000    0.000    0.000    0.000 misc.py:160(key)
        6    0.000    0.000    0.000    0.000 misc.py:48(unliteral)
        6    0.000    0.000    0.000    0.000 misc.py:57(literal)
        6    0.000    0.000    0.000    0.000 misc.py:72(maybe_literal)
        1    0.000    0.000    0.000    0.000 models.py:1115(__init__)
        1    0.000    0.000    0.000    0.000 models.py:1190(__init__)
       59    0.000    0.000    0.000    0.000 models.py:121(has_nrt_meminfo)
        5    0.000    0.000    0.000    0.000 models.py:170(get_value_type)
        1    0.000    0.000    0.000    0.000 models.py:173(get_data_type)
        1    0.000    0.000    0.000    0.000 models.py:176(get_return_type)
        1    0.000    0.000    0.000    0.000 models.py:191(from_data)
        1    0.000    0.000    0.000    0.000 models.py:205(from_return)
        4    0.000    0.000    0.000    0.000 models.py:214(__init__)
       54    0.000    0.000    0.000    0.000 models.py:218(get_value_type)
        2    0.000    0.000    0.000    0.000 models.py:224(as_argument)
        1    0.000    0.000    0.000    0.000 models.py:227(as_return)
        3    0.000    0.000    0.000    0.000 models.py:236(from_return)
        2    0.000    0.000    0.000    0.000 models.py:320(__init__)
        7    0.000    0.000    0.000    0.000 models.py:33(__init__)
        1    0.000    0.000    0.000    0.000 models.py:341(__init__)
        1    0.000    0.000    0.000    0.000 models.py:360(__init__)
        1    0.000    0.000    0.000    0.000 models.py:44(get_data_type)
       10    0.000    0.000    0.000    0.000 models.py:47(get_argument_type)
        3    0.000    0.000    0.000    0.000 models.py:502(__init__)
        3    0.000    0.000    0.000    0.000 models.py:508(<listcomp>)
       30    0.000    0.000    0.000    0.000 models.py:517(get_value_type)
        3    0.000    0.000    0.000    0.000 models.py:519(<listcomp>)
        4    0.000    0.000    0.000    0.000 models.py:52(get_return_type)
       20    0.000    0.000    0.000    0.000 models.py:614(get)
       60    0.000    0.000    0.000    0.000 models.py:658(get_field_position)
       20    0.000    0.000    0.000    0.000 models.py:669(get_type)
        7    0.000    0.000    0.000    0.000 models.py:693(traverse)
       20    0.000    0.000    0.000    0.000 models.py:694(getter)
        7    0.000    0.000    0.000    0.000 models.py:700(<listcomp>)
        1    0.000    0.000    0.000    0.000 models.py:744(__init__)
       52    0.000    0.000    0.000    0.000 models.py:88(traverse)
        4    0.000    0.000    0.000    0.000 module.py:109(verify)
        5    0.000    0.000    0.001    0.000 module.py:11(parse_assembly)
        4    0.000    0.000    0.000    0.000 module.py:124(name)
        7    0.000    0.000    0.000    0.000 module.py:132(get_global)
       41    0.000    0.000    0.000    0.000 module.py:138(add_global)
        3    0.000    0.000    0.000    0.000 module.py:138(data_layout)
       15    0.000    0.000    0.000    0.000 module.py:145(get_unique_name)
        6    0.000    0.000    0.001    0.000 module.py:160(link_in)
        3    0.000    0.000    0.000    0.000 module.py:169(global_variables)
        7    0.000    0.000    0.000    0.000 module.py:182(functions)
        4    0.000    0.000    0.000    0.000 module.py:200(clone)
        4    0.000    0.000    0.000    0.000 module.py:204(get_identified_types)
        4    0.000    0.000    0.004    0.001 module.py:207(_get_body_lines)
       10    0.000    0.000    0.000    0.000 module.py:208(__init__)
        4    0.000    0.000    0.000    0.000 module.py:209(<listcomp>)
        9    0.000    0.000    0.000    0.000 module.py:21(_fix_metadata_operands)
        4    0.000    0.000    0.004    0.001 module.py:212(<listcomp>)
       87    0.000    0.000    0.000    0.000 module.py:213(__next__)
        4    0.000    0.000    0.000    0.000 module.py:215(_get_metadata_lines)
       10    0.000    0.000    0.000    0.000 module.py:222(__iter__)
        3    0.000    0.000    0.000    0.000 module.py:230(_dispose)
        4    0.000    0.000    0.004    0.001 module.py:233(__repr__)
       24    0.000    0.000    0.000    0.000 module.py:233(_next)
        7    0.000    0.000    0.000    0.000 module.py:241(_dispose)
       63    0.000    0.000    0.000    0.000 module.py:244(_next)
        9    0.000    0.000    0.000    0.000 module.py:45(add_metadata)
        9    0.000    0.000    0.000    0.000 module.py:52(__init__)
        1    0.000    0.000    0.000    0.000 module.py:56(__str__)
        4    0.000    0.000    0.000    0.000 module.py:7(__init__)
        1    0.000    0.000    0.000    0.000 module.py:76(_dispose)
        7    0.000    0.000    0.000    0.000 module.py:79(get_function)
        1    0.000    0.000    0.000    0.000 nrt.py:49(_init_guard)
        1    0.000    0.000    0.000    0.000 nrt.py:62(library)
        4    0.000    0.000    0.000    0.000 nrtopt.py:149(remove_redundant_nrt_refct)
        2    0.000    0.000    0.000    0.000 numbers.py:1226(literal_int_to_number)
        2    0.000    0.000    0.000    0.000 numbers.py:1238(integer_to_integer)
       11    0.000    0.000    0.000    0.000 numbers.py:1333(constant_integer)
        1    0.000    0.000    0.000    0.000 options.py:10(__init__)
        1    0.000    0.000    0.000    0.000 options.py:13(from_dict)
        1    0.000    0.000    0.000    0.000 options.py:23(parse_as_flags)
        1    0.000    0.000    0.000    0.000 options.py:30(set_flags)
       31    0.000    0.000    0.000    0.000 os.py:664(__getitem__)
       32    0.000    0.000    0.000    0.000 os.py:687(__iter__)
       31    0.000    0.000    0.000    0.000 os.py:742(encode)
       62    0.000    0.000    0.000    0.000 os.py:746(decode)
        1    0.000    0.000    0.000    0.000 packer.py:104(from_arguments)
        1    0.000    0.000    0.000    0.000 packer.py:109(<listcomp>)
        3    0.000    0.000    0.000    0.000 packer.py:115(assign_names)
        2    0.000    0.000    0.000    0.000 packer.py:123(_assign_names)
        5    0.000    0.000    0.000    0.000 packer.py:132(argument_types)
        7    0.000    0.000    0.000    0.000 packer.py:137(<genexpr>)
       15    0.000    0.000    0.000    0.000 packer.py:140(_flatten)
       23    0.000    0.000    0.000    0.000 packer.py:144(rec)
       13    0.000    0.000    0.000    0.000 packer.py:167(__init__)
       13    0.000    0.000    0.000    0.000 packer.py:170(_build_unflatten_code)
       13    0.000    0.000    0.000    0.000 packer.py:175(rec)
        4    0.000    0.000    0.000    0.000 packer.py:190(unflatten)
       13    0.000    0.000    0.000    0.000 packer.py:73(__init__)
        4    0.000    0.000    0.000    0.000 packer.py:87(as_arguments)
        2    0.000    0.000    0.000    0.000 packer.py:97(<listcomp>)
        1    0.000    0.000    0.000    0.000 parfor.py:1352(__init__)
        1    0.000    0.000    0.001    0.001 parfor.py:1366(run)
        1    0.000    0.000    0.000    0.000 parfor.py:1376(_replace_parallel_functions)
        3    0.000    0.000    0.000    0.000 parfor.py:1394(replace_func)
        1    0.000    0.000    0.000    0.000 parfor.py:1513(__init__)
        1    0.000    0.000    0.000    0.000 parfor.py:1537(__init__)
        1    0.000    0.000    0.000    0.000 parfor.py:1546(run)
        1    0.000    0.000    0.000    0.000 parfor.py:1748(__init__)
        1    0.000    0.000    0.000    0.000 parfor.py:1752(run)
       19    0.000    0.000    0.000    0.000 parfor.py:1789(_is_C_order)
        1    0.000    0.000    0.000    0.000 parfor.py:1938(__init__)
        1    0.000    0.000    0.000    0.000 parfor.py:1942(run)
        1    0.000    0.000    0.000    0.000 parfor.py:2083(__init__)
        1    0.000    0.000    0.001    0.001 parfor.py:2087(run)
        1    0.000    0.000    0.000    0.000 parfor.py:2095(<listcomp>)
        1    0.000    0.000    0.000    0.000 parfor.py:2098(<lambda>)
        1    0.000    0.000    0.000    0.000 parfor.py:2363(_is_parallel_loop)
        1    0.000    0.000    0.002    0.002 parfor.py:2583(_pre_run)
        1    0.000    0.000    0.014    0.014 parfor.py:2587(run)
        2    0.000    0.000    0.000    0.000 parfor.py:2728(fuse_parfors)
        1    0.000    0.000    0.000    0.000 parfor.py:3151(get_parfor_params)
        4    0.000    0.000    0.000    0.000 parfor.py:3236(_find_parfors)
        2    0.000    0.000    0.001    0.000 parfor.py:3578(maximize_fusion)
        8    0.000    0.000    0.000    0.000 parfor.py:3591(maximize_fusion_inner)
       20    0.000    0.000    0.000    0.000 parfor.py:3618(_can_reorder_stmts)
        1    0.000    0.000    0.000    0.000 parfor.py:4047(simplify_parfor_body_CFG)
        1    0.000    0.000    0.000    0.000 parfor.py:4174(push_call_vars)
       18    0.000    0.000    0.000    0.000 parfor.py:4191(process_assign)
       28    0.000    0.000    0.000    0.000 parfor.py:4230(_get_saved_call_nodes)
        1    0.000    0.000    0.000    0.000 parfor.py:668(__init__)
        1    0.000    0.000    0.000    0.000 parfor.py:681(setup)
        2    0.000    0.000    0.000    0.000 parfor.py:700(has_setup)
        1    0.000    0.000    0.000    0.000 parfor.py:712(_get_parfors)
        1    0.000    0.000    0.000    0.000 parfor.py:719(get_parfors)
        3    0.000    0.000    0.000    0.000 passes.py:17(_inlining_threshold)
        3    0.000    0.000    0.000    0.000 passes.py:33(create_pass_manager_builder)
        3    0.000    0.000    0.000    0.000 passmanagers.py:102(__init__)
       24    0.000    0.000    0.000    0.000 passmanagers.py:108(initialize)
       24    0.000    0.000    0.000    0.000 passmanagers.py:115(finalize)
       24    0.000    0.000    0.001    0.000 passmanagers.py:122(run)
        3    0.000    0.000    0.000    0.000 passmanagers.py:17(_dispose)
        3    0.000    0.000    0.000    0.000 passmanagers.py:9(create_function_pass_manager)
        1    0.000    0.000    0.003    0.003 passmanagers.py:93(run)
       20    0.000    0.000    0.000    0.000 posixpath.py:144(basename)
        4    0.000    0.000    0.000    0.000 posixpath.py:338(normpath)
        4    0.000    0.000    0.000    0.000 posixpath.py:376(abspath)
       30    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
        2    0.000    0.000    0.000    0.000 posixpath.py:453(relpath)
        2    0.000    0.000    0.000    0.000 posixpath.py:475(<listcomp>)
        2    0.000    0.000    0.000    0.000 posixpath.py:476(<listcomp>)
        4    0.000    0.000    0.000    0.000 posixpath.py:64(isabs)
        6    0.000    0.000    0.000    0.000 posixpath.py:75(join)
        5    0.000    0.000    0.001    0.000 postproc.py:155(_insert_var_dels)
        5    0.000    0.000    0.001    0.000 postproc.py:175(_patch_var_dels)
      245    0.000    0.000    0.000    0.000 postproc.py:186(<genexpr>)
        2    0.000    0.000    0.000    0.000 postproc.py:218(remove_dels)
       12    0.000    0.000    0.000    0.000 postproc.py:34(__init__)
       12    0.000    0.000    0.002    0.000 postproc.py:37(cfg)
       12    0.000    0.000    0.002    0.000 postproc.py:41(usedefs)
       12    0.000    0.000    0.001    0.000 postproc.py:45(livemap)
       12    0.000    0.000    0.002    0.000 postproc.py:51(deadmaps)
       12    0.000    0.000    0.000    0.000 postproc.py:65(__init__)
       12    0.000    0.000    0.009    0.001 postproc.py:68(run)
        2    0.000    0.000    0.000    0.000 pprint.py:142(pformat)
     21/2    0.000    0.000    0.000    0.000 pprint.py:154(_format)
        1    0.000    0.000    0.000    0.000 pprint.py:180(_pprint_dict)
        1    0.000    0.000    0.000    0.000 pprint.py:333(_format_dict_items)
       41    0.000    0.000    0.000    0.000 pprint.py:391(_repr)
       41    0.000    0.000    0.000    0.000 pprint.py:400(format)
        1    0.000    0.000    0.000    0.000 pprint.py:407(_pprint_default_dict)
    60/41    0.000    0.000    0.000    0.000 pprint.py:490(_safe_repr)
        2    0.000    0.000    0.000    0.000 pprint.py:55(pformat)
       38    0.000    0.000    0.000    0.000 pprint.py:84(__init__)
       55    0.000    0.000    0.000    0.000 pprint.py:87(__lt__)
       19    0.000    0.000    0.000    0.000 pprint.py:94(_safe_tuple)
        2    0.000    0.000    0.000    0.000 pprint.py:99(__init__)
        1    0.000    0.000    0.000    0.000 pythonapi.py:106(__init__)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1108(string_from_string)
        2    0.000    0.000    0.000    0.000 pythonapi.py:1137(make_none)
        2    0.000    0.000    0.000    0.000 pythonapi.py:1142(borrow_none)
       19    0.000    0.000    0.000    0.000 pythonapi.py:1243(_get_function)
        4    0.000    0.000    0.000    0.000 pythonapi.py:1275(get_null_object)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1278(return_none)
        2    0.000    0.000    0.000    0.000 pythonapi.py:1292(unserialize)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1303(serialize_uncached)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1321(serialize_object)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1351(from_native_return)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1358(from_native_value)
        3    0.000    0.000    0.000    0.000 pythonapi.py:147(__init__)
        1    0.000    0.000    0.000    0.000 pythonapi.py:181(get_env_manager)
        1    0.000    0.000    0.000    0.000 pythonapi.py:184(emit_environment_sentry)
        2    0.000    0.000    0.000    0.000 pythonapi.py:206(incref)
        1    0.000    0.000    0.000    0.000 pythonapi.py:211(decref)
        1    0.000    0.000    0.000    0.000 pythonapi.py:240(unpack_tuple)
        2    0.000    0.000    0.000    0.000 pythonapi.py:260(err_clear)
        3    0.000    0.000    0.000    0.000 pythonapi.py:265(err_set_string)
        2    0.000    0.000    0.000    0.000 pythonapi.py:283(raise_object)
        2    0.000    0.000    0.000    0.000 pythonapi.py:301(err_set_none)
        1    0.000    0.000    0.000    0.000 pythonapi.py:308(err_write_unraisable)
        1    0.000    0.000    0.000    0.000 pythonapi.py:34(lookup)
        7    0.000    0.000    0.000    0.000 pythonapi.py:352(get_c_object)
        1    0.000    0.000    0.000    0.000 pythonapi.py:831(gil_ensure)
        1    0.000    0.000    0.000    0.000 pythonapi.py:843(gil_release)
        1    0.000    0.000    0.001    0.001 rangeobj.py:104(from_range_state)
        1    0.000    0.000    0.000    0.000 rangeobj.py:151(iternext)
        1    0.000    0.000    0.000    0.000 rangeobj.py:47(range2_impl)
        1    0.000    0.000    0.001    0.001 rangeobj.py:91(getiter_range32_impl)
        8    0.000    0.000    0.000    0.000 re.py:184(sub)
        8    0.000    0.000    0.000    0.000 re.py:286(_compile)
       10    0.000    0.000    0.000    0.000 registry.py:10(__init__)
        1    0.000    0.000    0.000    0.000 registry.py:38(target_context)
        1    0.000    0.000    0.000    0.000 registry.py:49(typing_context)
        2    0.000    0.000    0.002    0.001 registry.py:54(apply)
        2    0.000    0.000    0.000    0.000 scalars.py:32(__init__)
        2    0.000    0.000    0.000    0.000 scalars.py:78(__init__)
       12    0.000    0.000    0.000    0.000 scalars.py:89(can_convert_to)
        3    0.000    0.000    0.000    0.000 sigutils.py:17(normalize_signature)
        2    0.000    0.000    0.000    0.000 sigutils.py:38(check_type)
        1    0.000    0.000    0.000    0.000 ssa.py:150(_find_defs_violators)
        1    0.000    0.000    0.000    0.000 ssa.py:160(<setcomp>)
        1    0.000    0.000    0.000    0.000 ssa.py:165(_run_block_analysis)
       33    0.000    0.000    0.000    0.000 ssa.py:195(_run_ssa_block_pass)
        7    0.000    0.000    0.000    0.000 ssa.py:229(on_other)
       19    0.000    0.000    0.000    0.000 ssa.py:253(on_assign)
        1    0.000    0.000    0.001    0.001 ssa.py:26(reconstruct_ssa)
        1    0.000    0.000    0.000    0.000 ssa.py:43(_run_ssa)
        7    0.000    0.000    0.000    0.000 static_binop.py:14(match)
        7    0.000    0.000    0.000    0.000 static_getitem.py:104(match)
        7    0.000    0.000    0.000    0.000 static_getitem.py:13(match)
        4    0.000    0.000    0.000    0.000 static_getitem.py:57(match)
        7    0.000    0.000    0.000    0.000 static_raise.py:39(match)
        1    0.000    0.000    0.000    0.000 stencilparfor.py:32(__init__)
        1    0.000    0.000    0.000    0.000 stencilparfor.py:40(run)
        3    0.000    0.000    0.000    0.000 targets.py:259(add_analysis_passes)
        4    0.000    0.000    0.000    0.000 targets.py:9(get_process_triple)
       95    0.000    0.000    0.000    0.000 templates.py:1009(new_registrations)
        5    0.000    0.000    0.000    0.000 templates.py:123(as_function)
        4    0.000    0.000    0.000    0.000 templates.py:159(make_concrete_template)
