218108028.93219793
         20197904 function calls (20187608 primitive calls) in 11.526 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      194    0.000    0.000    0.000    0.000 enum.py:267(__call__)
        7    0.000    0.000    0.000    0.000 enum.py:28(_is_dunder)
        1    0.000    0.000    0.000    0.000 enum.py:312(__getattr__)
      152    0.000    0.000    0.000    0.000 enum.py:328(__getitem__)
        4    0.000    0.000    0.000    0.000 enum.py:331(__iter__)
       16    0.000    0.000    0.000    0.000 enum.py:332(<genexpr>)
        8    0.000    0.000    0.000    0.000 enum.py:353(__setattr__)
        7    0.000    0.000    0.000    0.000 enum.py:36(_is_sunder)
        2    0.000    0.000    0.000    0.000 enum.py:419(_get_mixins_)
        1    0.000    0.000    0.000    0.000 enum.py:464(_find_new_)
      194    0.000    0.000    0.000    0.000 enum.py:517(__new__)
        1    0.000    0.000    0.000    0.000 enum.py:65(__init__)
        7    0.000    0.000    0.000    0.000 enum.py:70(__setitem__)
        3    0.000    0.000    0.000    0.000 enum.py:797(__or__)
       63    0.000    0.000    0.000    0.000 enum.py:803(__and__)
        1    0.000    0.000    0.000    0.000 enumdecl.py:15(EnumAttribute)
        1    0.000    0.000    0.000    0.000 enumdecl.py:23(EnumClassAttribute)
        1    0.000    0.000    0.000    0.000 enumdecl.py:3(<module>)
        1    0.000    0.000    0.000    0.000 enumdecl.py:35(EnumClassStaticGetItem)
        1    0.000    0.000    0.000    0.000 enumdecl.py:46(EnumCompare)
        6    0.000    0.000    0.000    0.000 enumdecl.py:48(generic)
        1    0.000    0.000    0.000    0.000 enumdecl.py:56(EnumEq)
        1    0.000    0.000    0.000    0.000 enumdecl.py:62(EnumNe)
        1    0.000    0.000    0.000    0.000 enumimpl.py:3(<module>)
        4    0.000    0.000    0.000    0.000 errors.py:162(code)
       44    0.000    0.000    0.000    0.000 errors.py:165(errmsg)
        4    0.000    0.000    0.000    0.000 errors.py:168(filename)
        4    0.000    0.000    0.000    0.000 errors.py:171(indicate)
        4    0.000    0.000    0.000    0.000 errors.py:174(highlight)
       18    0.000    0.000    0.000    0.000 errors.py:177(termcolor)
        2    0.000    0.000    0.000    0.000 errors.py:483(__init__)
       64    0.000    0.000    0.000    0.000 errors.py:488(catch_warnings)
        2    0.000    0.000    0.000    0.000 errors.py:509(flush)
       18    0.000    0.000    0.004    0.000 errors.py:529(__init__)
        4    0.000    0.000    0.004    0.001 errors.py:697(__init__)
      204    0.000    0.000    0.000    0.000 errors.py:781(new_error_context)
        4    0.000    0.000    0.000    0.000 executionengine.py:138(_find_module_ptr)
        2    0.000    0.000    0.000    0.000 executionengine.py:171(_raw_object_cache_notify)
        2    0.000    0.000    0.000    0.000 executionengine.py:189(_raw_object_cache_getbuffer)
        4    0.000    0.000    0.000    0.000 executionengine.py:57(get_function_address)
        2    0.000    0.000    0.000    0.000 executionengine.py:65(get_global_value_address)
        2    0.000    0.000    0.000    0.000 executionengine.py:77(add_module)
        2    0.000    0.000    0.007    0.003 executionengine.py:87(finalize_object)
      206    0.001    0.000    0.014    0.000 extending.py:110(decorate)
       84    0.000    0.000    0.007    0.000 extending.py:121(register_jitable)
       84    0.000    0.000    0.006    0.000 extending.py:138(wrap)
        5    0.000    0.000    0.000    0.000 extending.py:182(overload_method)
        5    0.000    0.000    0.001    0.000 extending.py:204(decorate)
        6    0.000    0.000    0.000    0.000 extending.py:269(__init__)
        6    0.000    0.000    0.001    0.000 extending.py:293(_register)
        6    0.000    0.000    0.000    0.000 extending.py:308(__repr__)
        6    0.000    0.000    0.001    0.000 extending.py:337(intrinsic)
        6    0.000    0.000    0.001    0.000 extending.py:374(_intrinsic)
      206    0.001    0.000    0.001    0.000 extending.py:57(overload)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
      808    0.016    0.000    0.017    0.000 ffi.py:111(__call__)
       39    0.000    0.000    0.000    0.000 ffi.py:183(__init__)
       78    0.000    0.000    0.000    0.000 ffi.py:188(close)
       39    0.000    0.000    0.000    0.000 ffi.py:195(__enter__)
       39    0.000    0.000    0.000    0.000 ffi.py:198(__exit__)
       39    0.000    0.000    0.000    0.000 ffi.py:201(__del__)
       10    0.000    0.000    0.000    0.000 ffi.py:208(__str__)
       12    0.000    0.000    0.000    0.000 ffi.py:215(__bool__)
      253    0.000    0.000    0.000    0.000 ffi.py:250(__init__)
      261    0.000    0.000    0.000    0.000 ffi.py:257(close)
      270    0.000    0.000    0.000    0.000 ffi.py:267(detach)
      192    0.000    0.000    0.000    0.000 ffi.py:276(_dispose)
       14    0.000    0.000    0.000    0.000 ffi.py:291(__enter__)
       14    0.000    0.000    0.000    0.000 ffi.py:297(__exit__)
      247    0.000    0.000    0.000    0.000 ffi.py:300(__del__)
        4    0.000    0.000    0.000    0.000 ffi.py:317(__hash__)
      808    0.000    0.000    0.000    0.000 ffi.py:55(__getattr__)
        1    0.000    0.000    0.006    0.006 flinalg.py:5(<module>)
        6    0.000    0.000    0.000    0.000 funcdesc.py:100(llvm_func_name)
        4    0.000    0.000    0.000    0.000 funcdesc.py:109(llvm_cpython_wrapper_name)
        2    0.000    0.000    0.000    0.000 funcdesc.py:118(llvm_cfunc_wrapper_name)
        4    0.000    0.000    0.000    0.000 funcdesc.py:12(default_mangler)
        2    0.000    0.000    0.000    0.000 funcdesc.py:129(_get_function_info)
        2    0.000    0.000    0.000    0.000 funcdesc.py:158(_from_python_function)
        2    0.000    0.000    0.000    0.000 funcdesc.py:16(qualifying_prefix)
        2    0.000    0.000    0.000    0.000 funcdesc.py:177(from_specialized_function)
        2    0.000    0.000    0.000    0.000 funcdesc.py:38(__init__)
        4    0.000    0.000    0.000    0.000 funcdesc.py:62(<genexpr>)
        2    0.000    0.000    0.000    0.000 funcdesc.py:75(lookup_globals)
        4    0.000    0.000    0.000    0.000 funcdesc.py:83(lookup_module)
        2    0.000    0.000    0.000    0.000 function_type.py:64(lower_constant_dispatcher)
      682    0.000    0.000    0.000    0.000 functions.py:101(key)
      201    0.000    0.000    0.004    0.000 functions.py:105(augment)
        6    0.000    0.000    0.000    0.000 functions.py:113(get_impl_key)
       14    0.000    0.000    0.004    0.000 functions.py:120(get_call_type)
       18    0.000    0.000    0.000    0.000 functions.py:129(<listcomp>)
       18    0.000    0.000    0.000    0.000 functions.py:130(<dictcomp>)
       14    0.000    0.000    0.000    0.000 functions.py:14(__init__)
        7    0.000    0.000    0.000    0.000 functions.py:235(_store_object)
        8    0.000    0.000    0.000    0.000 functions.py:238(_get_object)
       36    0.000    0.000    0.000    0.000 functions.py:24(add_error)
       31    0.000    0.000    0.000    0.000 functions.py:244(key)
       32    0.000    0.000    0.000    0.000 functions.py:248(__eq__)
       31    0.000    0.000    0.000    0.000 functions.py:253(__hash__)
        7    0.000    0.000    0.000    0.000 functions.py:262(__init__)
        4    0.000    0.000    0.001    0.000 functions.py:271(get_call_type)
        8    0.000    0.000    0.000    0.000 functions.py:287(dispatcher)
        2    0.000    0.000    0.000    0.000 functions.py:294(get_overload)
        2    0.000    0.000    0.000    0.000 functions.py:300(get_impl_key)
        1    0.000    0.000    0.000    0.000 functions.py:363(__init__)
        1    0.000    0.000    0.000    0.000 functions.py:370(key)
      598    0.004    0.000    0.006    0.000 functions.py:85(__init__)
     1078    0.000    0.000    0.000    0.000 functions.py:89(<genexpr>)
       48    0.000    0.000    0.001    0.000 functools.py:44(update_wrapper)
        9    0.000    0.000    0.000    0.000 functools.py:611(_c3_merge)
       30    0.000    0.000    0.000    0.000 functools.py:619(<listcomp>)
      9/3    0.000    0.000    0.000    0.000 functools.py:638(_c3_mro)
        9    0.000    0.000    0.000    0.000 functools.py:674(<listcomp>)
        9    0.000    0.000    0.000    0.000 functools.py:675(<listcomp>)
      9/3    0.000    0.000    0.000    0.000 functools.py:676(<listcomp>)
        3    0.000    0.000    0.005    0.002 functools.py:683(_compose_mro)
       90    0.000    0.000    0.004    0.000 functools.py:692(is_related)
        3    0.000    0.000    0.004    0.001 functools.py:695(<listcomp>)
        3    0.000    0.000    0.000    0.000 functools.py:703(<listcomp>)
        3    0.000    0.000    0.005    0.002 functools.py:724(_find_impl)
       43    0.000    0.000    0.000    0.000 functools.py:74(wraps)
       32    0.000    0.000    0.005    0.000 functools.py:764(dispatch)
       32    0.000    0.000    0.005    0.000 functools.py:802(wrapper)
        1    0.000    0.000    0.000    0.000 gdb_hook.py:1(<module>)
      107    0.000    0.000    0.057    0.001 genericpath.py:16(exists)
        8    0.000    0.000    0.000    0.000 genericpath.py:69(commonprefix)
        2    0.000    0.000    0.000    0.000 getlimits.py:239(_get_machar)
        6    0.000    0.000    0.000    0.000 getlimits.py:365(__new__)
        2    0.000    0.000    0.000    0.000 getlimits.py:398(_init)
        1    0.000    0.000    0.000    0.000 getlimits.py:497(__init__)
        1    0.000    0.000    0.000    0.000 getlimits.py:521(max)
        1    0.000    0.000    0.001    0.001 heapq.py:4(<module>)
       20    0.000    0.000    0.000    0.000 imputils.py:102(decorate)
       11    0.000    0.000    0.000    0.000 imputils.py:107(lower_constant)
       11    0.000    0.000    0.000    0.000 imputils.py:114(decorate)
       14    0.000    0.000    0.000    0.000 imputils.py:140(_decorate_getattr)
        1    0.000    0.000    0.000    0.000 imputils.py:154(_decorate_setattr)
        2    0.000    0.000    0.000    0.000 imputils.py:169(fix_returning_optional)
        2    0.000    0.000    0.000    0.000 imputils.py:183(user_function)
        2    0.000    0.000    0.001    0.001 imputils.py:188(imp)
        6    0.000    0.000    0.000    0.000 imputils.py:20(__init__)
      894    0.000    0.000    0.000    0.000 imputils.py:27(lower)
        4    0.000    0.000    0.000    0.000 imputils.py:313(iternext_impl)
        4    0.000    0.000    0.000    0.000 imputils.py:325(<listcomp>)
        4    0.000    0.000    0.000    0.000 imputils.py:328(outer)
      894    0.001    0.000    0.001    0.000 imputils.py:36(decorate)
       15    0.000    0.000    0.000    0.000 imputils.py:41(_decorate_attr)
        2    0.000    0.000    0.000    0.000 imputils.py:421(impl_ret_new_ref)
        6    0.000    0.000    0.000    0.000 imputils.py:439(impl_ret_untracked)
       14    0.000    0.000    0.000    0.000 imputils.py:46(lower_getattr)
       14    0.000    0.000    0.000    0.000 imputils.py:54(decorate)
        3    0.000    0.000    0.000    0.000 imputils.py:59(lower_getattr_generic)
        1    0.000    0.000    0.000    0.000 imputils.py:70(lower_setattr)
        1    0.000    0.000    0.000    0.000 imputils.py:78(decorate)
        1    0.000    0.000    0.000    0.000 imputils.py:83(lower_setattr_generic)
       20    0.000    0.000    0.000    0.000 imputils.py:94(lower_cast)
        2    0.000    0.000    0.000    0.000 inline_closurecall.py:1030(__init__)
        2    0.000    0.000    0.001    0.000 inline_closurecall.py:1034(match)
        2    0.000    0.000    0.001    0.000 inline_closurecall.py:1047(_inline_const_arraycall)
        6    0.000    0.000    0.000    0.000 inline_closurecall.py:1058(inline_array)
        2    0.000    0.000    0.000    0.000 inline_closurecall.py:112(<listcomp>)
        2    0.000    0.000    0.000    0.000 inline_closurecall.py:1150(State)
        2    0.000    0.000    0.000    0.000 inline_closurecall.py:1157(__init__)
       46    0.000    0.000    0.000    0.000 inline_closurecall.py:1181(list_var_used)
       46    0.000    0.000    0.000    0.000 inline_closurecall.py:1186(<listcomp>)
        6    0.000    0.000    0.000    0.000 inline_closurecall.py:135(_inline_reduction)
        6    0.000    0.000    0.000    0.000 inline_closurecall.py:161(_inline_stencil)
        6    0.000    0.000    0.000    0.000 inline_closurecall.py:233(_inline_closure)
        4    0.000    0.000    0.000    0.000 inline_closurecall.py:481(_make_debug_print)
        6    0.000    0.000    0.000    0.000 inline_closurecall.py:482(debug_print)
        2    0.000    0.000    0.000    0.000 inline_closurecall.py:488(_debug_dump)
        2    0.000    0.000    0.000    0.000 inline_closurecall.py:61(__init__)
        2    0.000    0.000    0.003    0.001 inline_closurecall.py:68(run)
       42    0.000    0.000    0.000    0.000 inspect.py:159(isfunction)
        2    0.000    0.000    0.000    0.000 inspect.py:172(isgeneratorfunction)
       20    0.000    0.000    0.001    0.000 inspect.py:2102(_signature_from_function)
       20    0.000    0.000    0.001    0.000 inspect.py:2183(_signature_from_callable)
       52    0.000    0.000    0.000    0.000 inspect.py:2452(__init__)
       76    0.000    0.000    0.000    0.000 inspect.py:2502(name)
        6    0.000    0.000    0.000    0.000 inspect.py:2506(default)
       29    0.000    0.000    0.000    0.000 inspect.py:2514(kind)
        6    0.000    0.000    0.000    0.000 inspect.py:2591(__init__)
       20    0.000    0.000    0.000    0.000 inspect.py:2732(__init__)
       72    0.000    0.000    0.000    0.000 inspect.py:2781(<genexpr>)
       20    0.000    0.000    0.001    0.000 inspect.py:2811(from_callable)
       51    0.000    0.000    0.000    0.000 inspect.py:2817(parameters)
        6    0.000    0.000    0.000    0.000 inspect.py:2861(_bind)
        6    0.000    0.000    0.000    0.000 inspect.py:2992(bind)
       20    0.000    0.000    0.001    0.000 inspect.py:3063(signature)
       20    0.000    0.000    0.000    0.000 inspect.py:485(unwrap)
       20    0.000    0.000    0.000    0.000 inspect.py:505(_is_wrapper)
        2    0.000    0.000    0.000    0.000 inspect.py:64(ismodule)
        2    0.000    0.000    0.000    0.000 inspect.py:714(getmodule)
       44    0.000    0.000    0.000    0.000 inspect.py:73(isclass)
       56    0.000    0.000    0.001    0.000 instructions.py:112(_descr)
       56    0.000    0.000    0.000    0.000 instructions.py:113(<listcomp>)
      489    0.001    0.000    0.003    0.000 instructions.py:13(__init__)
       56    0.000    0.000    0.000    0.000 instructions.py:131(<listcomp>)
       56    0.000    0.000    0.000    0.000 instructions.py:133(<listcomp>)
       56    0.000    0.000    0.001    0.000 instructions.py:138(descr)
       92    0.000    0.000    0.001    0.000 instructions.py:162(__init__)
       73    0.000    0.000    0.001    0.000 instructions.py:166(descr)
       73    0.000    0.000    0.000    0.000 instructions.py:168(<listcomp>)
       19    0.000    0.000    0.001    0.000 instructions.py:176(set_weights)
       19    0.000    0.000    0.000    0.000 instructions.py:187(__init__)
       19    0.000    0.000    0.000    0.000 instructions.py:191(return_value)
       19    0.000    0.000    0.000    0.000 instructions.py:198(descr)
       38    0.000    0.000    0.000    0.000 instructions.py:26(module)
        6    0.000    0.000    0.000    0.000 instructions.py:277(__init__)
       12    0.000    0.000    0.000    0.000 instructions.py:282(cond)
       12    0.000    0.000    0.000    0.000 instructions.py:286(lhs)
       12    0.000    0.000    0.000    0.000 instructions.py:290(rhs)
        6    0.000    0.000    0.000    0.000 instructions.py:294(descr)
       17    0.000    0.000    0.000    0.000 instructions.py:30(descr)
       49    0.000    0.000    0.000    0.000 instructions.py:308(__init__)
       49    0.000    0.000    0.000    0.000 instructions.py:324(descr)
       49    0.000    0.000    0.000    0.000 instructions.py:327(<genexpr>)
       17    0.000    0.000    0.000    0.000 instructions.py:34(<listcomp>)
       12    0.000    0.000    0.000    0.000 instructions.py:378(__init__)
       12    0.000    0.000    0.000    0.000 instructions.py:381(descr)
       98    0.000    0.000    0.001    0.000 instructions.py:393(__init__)
       98    0.000    0.000    0.000    0.000 instructions.py:398(descr)
      106    0.000    0.000    0.001    0.000 instructions.py:414(__init__)
      106    0.000    0.000    0.000    0.000 instructions.py:418(descr)
       45    0.000    0.000    0.000    0.000 instructions.py:474(__init__)
       45    0.000    0.000    0.000    0.000 instructions.py:480(descr)
        8    0.000    0.000    0.000    0.000 instructions.py:622(__init__)
        8    0.000    0.000    0.000    0.000 instructions.py:637(descr)
        8    0.000    0.000    0.000    0.000 instructions.py:638(<listcomp>)
       56    0.000    0.000    0.001    0.000 instructions.py:64(__init__)
      112    0.000    0.000    0.000    0.000 instructions.py:90(callee)
       56    0.000    0.000    0.000    0.000 instructions.py:98(args)
        2    0.000    0.000    0.000    0.000 interpreter.py:1008(_binop)
        1    0.000    0.000    0.000    0.000 interpreter.py:1036(op_BINARY_TRUE_DIVIDE)
        2    0.000    0.000    0.000    0.000 interpreter.py:1122(op_RETURN_VALUE)
        1    0.000    0.000    0.000    0.000 interpreter.py:1127(op_COMPARE_OP)
        2    0.000    0.000    0.000    0.000 interpreter.py:143(_legalize_exception_vars)
        2    0.000    0.000    0.000    0.000 interpreter.py:165(init_first_block)
       26    0.000    0.000    0.000    0.000 interpreter.py:171(_iter_inst)
        2    0.000    0.000    0.000    0.000 interpreter.py:185(_start_new_block)
        2    0.000    0.000    0.000    0.000 interpreter.py:218(_end_current_block)
        2    0.000    0.000    0.000    0.000 interpreter.py:287(_remove_unused_temporaries)
        2    0.000    0.000    0.000    0.000 interpreter.py:301(_insert_outgoing_phis)
        6    0.000    0.000    0.000    0.000 interpreter.py:317(get_global_value)
       54    0.000    0.000    0.000    0.000 interpreter.py:338(current_scope)
        1    0.000    0.000    0.000    0.000 interpreter.py:342(code_consts)
        3    0.000    0.000    0.000    0.000 interpreter.py:346(code_locals)
       10    0.000    0.000    0.000    0.000 interpreter.py:350(code_names)
       26    0.000    0.000    0.000    0.000 interpreter.py:354(code_cellvars)
       24    0.000    0.000    0.001    0.000 interpreter.py:362(_dispatch)
        2    0.000    0.000    0.000    0.000 interpreter.py:37(__init__)
       26    0.000    0.000    0.000    0.000 interpreter.py:387(store)
       27    0.000    0.000    0.000    0.000 interpreter.py:404(get)
        2    0.000    0.000    0.000    0.000 interpreter.py:422(insert_block)
        3    0.000    0.000    0.000    0.000 interpreter.py:45(assign)
       27    0.000    0.000    0.000    0.000 interpreter.py:64(get_assignment_source)
        3    0.000    0.000    0.000    0.000 interpreter.py:685(op_LOAD_FAST)
        4    0.000    0.000    0.000    0.000 interpreter.py:716(op_LOAD_ATTR)
        1    0.000    0.000    0.000    0.000 interpreter.py:722(op_LOAD_CONST)
        6    0.000    0.000    0.000    0.000 interpreter.py:736(op_LOAD_GLOBAL)
        2    0.000    0.000    0.000    0.000 interpreter.py:79(__init__)
        6    0.000    0.000    0.000    0.000 interpreter.py:833(op_CALL_FUNCTION)
        6    0.000    0.000    0.000    0.000 interpreter.py:835(<listcomp>)
        2    0.000    0.000    0.004    0.002 interpreter.py:94(interpret)
       30    0.000    0.000    0.000    0.000 ir.py:1004(__repr__)
      375    0.000    0.000    0.000    0.000 ir.py:1007(__str__)
       29    0.000    0.000    0.000    0.000 ir.py:1010(is_temp)
        4    0.000    0.000    0.000    0.000 ir.py:1074(__init__)
       26    0.000    0.000    0.000    0.000 ir.py:1083(define)
       24    0.000    0.000    0.000    0.000 ir.py:1091(get)
       24    0.000    0.000    0.000    0.000 ir.py:1099(get_exact)
        4    0.000    0.000    0.004    0.001 ir.py:111(strformat)
       26    0.000    0.000    0.000    0.000 ir.py:1121(redefine)
        4    0.000    0.000    0.000    0.000 ir.py:1179(__init__)
        2    0.000    0.000    0.000    0.000 ir.py:1186(copy)
       26    0.000    0.000    0.000    0.000 ir.py:1191(find_exprs)
      171    0.000    0.000    0.000    0.000 ir.py:1202(find_insts)
       28    0.000    0.000    0.000    0.000 ir.py:1224(append)
        6    0.000    0.000    0.003    0.000 ir.py:1235(dump)
      216    0.000    0.000    0.000    0.000 ir.py:1242(<genexpr>)
       74    0.000    0.000    0.000    0.000 ir.py:1245(terminator)
        2    0.000    0.000    0.000    0.000 ir.py:1249(is_terminated)
        2    0.000    0.000    0.000    0.000 ir.py:1308(__init__)
        2    0.000    0.000    0.000    0.000 ir.py:1400(_reset_analysis_variables)
        4    0.000    0.000    0.000    0.000 ir.py:143(count_spaces)
        2    0.000    0.000    0.000    0.000 ir.py:1434(copy)
       16    0.000    0.000    0.004    0.000 ir.py:1454(infer_constant)
       74    0.000    0.000    0.000    0.000 ir.py:1462(get_definition)
        6    0.000    0.000    0.003    0.000 ir.py:1509(dump)
        6    0.000    0.000    0.003    0.001 ir.py:1535(dump_to_string)
        8    0.000    0.000    0.000    0.000 ir.py:1607(__repr__)
       26    0.000    0.000    0.000    0.000 ir.py:190(with_lineno)
       30    0.000    0.000    0.000    0.000 ir.py:196(short)
        6    0.000    0.000    0.000    0.000 ir.py:234(__eq__)
        8    0.000    0.000    0.000    0.000 ir.py:236(fixup)
       95    0.000    0.000    0.000    0.000 ir.py:251(__hash__)
        4    0.000    0.000    0.000    0.000 ir.py:256(__init__)
       26    0.000    0.000    0.000    0.000 ir.py:259(define)
       24    0.000    0.000    0.000    0.000 ir.py:265(get)
       26    0.000    0.000    0.000    0.000 ir.py:271(__contains__)
       28    0.000    0.000    0.000    0.000 ir.py:31(__init__)
 3950/685    0.004    0.000    0.007    0.000 ir.py:313(_rec_list_vars)
      531    0.000    0.000    0.006    0.000 ir.py:346(list_vars)
       14    0.000    0.000    0.000    0.000 ir.py:372(__init__)
      372    0.000    0.000    0.000    0.000 ir.py:379(__getattr__)
       42    0.000    0.000    0.000    0.000 ir.py:384(__setattr__)
        2    0.000    0.000    0.000    0.000 ir.py:390(binop)
        6    0.000    0.000    0.000    0.000 ir.py:420(call)
        4    0.000    0.000    0.000    0.000 ir.py:487(getattr)
        2    0.000    0.000    0.000    0.000 ir.py:520(cast)
        2    0.000    0.000    0.000    0.000 ir.py:55(from_function_id)
       66    0.000    0.000    0.001    0.000 ir.py:557(__repr__)
       60    0.000    0.000    0.000    0.000 ir.py:559(<genexpr>)
      150    0.000    0.000    0.000    0.000 ir.py:561(<genexpr>)
       76    0.000    0.000    0.000    0.000 ir.py:573(<genexpr>)
      420    0.000    0.000    0.003    0.000 ir.py:576(list_vars)
        4    0.000    0.000    0.004    0.001 ir.py:579(infer_constant)
       12    0.000    0.000    0.000    0.000 ir.py:63(__str__)
       84    0.000    0.000    0.000    0.000 ir.py:684(__init__)
       21    0.000    0.000    0.000    0.000 ir.py:690(__str__)
        2    0.000    0.000    0.000    0.000 ir.py:782(__init__)
        8    0.000    0.000    0.000    0.000 ir.py:788(__str__)
       50    0.000    0.000    0.000    0.000 ir.py:791(get_targets)
       26    0.000    0.000    0.000    0.000 ir.py:836(__init__)
       92    0.000    0.000    0.001    0.000 ir.py:844(__str__)
        4    0.000    0.000    0.003    0.001 ir.py:90(get_lines)
        2    0.000    0.000    0.000    0.000 ir.py:909(__init__)
        8    0.000    0.000    0.000    0.000 ir.py:917(__repr__)
        1    0.000    0.000    0.000    0.000 ir.py:925(__init__)
        4    0.000    0.000    0.000    0.000 ir.py:932(__repr__)
        6    0.000    0.000    0.000    0.000 ir.py:940(__init__)
       24    0.000    0.000    0.000    0.000 ir.py:946(__str__)
        6    0.000    0.000    0.000    0.000 ir.py:949(infer_constant)
        8    0.000    0.000    0.001    0.000 ir.py:97(_get_path)
       26    0.000    0.000    0.000    0.000 ir.py:995(__init__)
        2    0.000    0.000    0.004    0.002 ir_print.py:11(match)
        2    0.000    0.000    0.000    0.000 ir_print.py:59(match)
       42    0.000    0.000    0.000    0.000 ir_utils.py:1436(require)
    82/70    0.000    0.000    0.001    0.000 ir_utils.py:1443(guard)
       44    0.000    0.000    0.000    0.000 ir_utils.py:1454(get_definition)
        4    0.000    0.000    0.000    0.000 ir_utils.py:1464(build_definitions)
       12    0.000    0.000    0.000    0.000 ir_utils.py:1489(find_callname)
        2    0.000    0.000    0.000    0.000 ir_utils.py:1890(raise_on_unsupported_feature)
        2    0.000    0.000    0.000    0.000 ir_utils.py:2013(warn_deprecated)
        8    0.000    0.000    0.000    0.000 ir_utils.py:2034(resolve_func_from_module)
     16/8    0.000    0.000    0.000    0.000 ir_utils.py:2044(resolve_mod)
       38    0.000    0.000    0.000    0.000 ir_utils.py:2070(enforce_no_dels)
       38    0.000    0.000    0.000    0.000 ir_utils.py:2075(<listcomp>)
        2    0.000    0.000    0.000    0.000 ir_utils.py:2080(enforce_no_phis)
        2    0.000    0.000    0.000    0.000 ir_utils.py:2085(<listcomp>)
        2    0.000    0.000    0.001    0.001 ir_utils.py:2091(check_and_legalize_ir)
        6    0.000    0.000    0.000    0.000 ir_utils.py:488(remove_dels)
       16    0.000    0.000    0.000    0.000 itanium_mangler.py:106(_fix_lead_digit)
       16    0.000    0.000    0.000    0.000 itanium_mangler.py:116(_len_encoded)
        8    0.000    0.000    0.000    0.000 itanium_mangler.py:125(mangle_identifier)
        8    0.000    0.000    0.000    0.000 itanium_mangler.py:133(<listcomp>)
        4    0.000    0.000    0.000    0.000 itanium_mangler.py:140(mangle_type_c)
        4    0.000    0.000    0.000    0.000 itanium_mangler.py:155(mangle_type_or_value)
        4    0.000    0.000    0.000    0.000 itanium_mangler.py:198(mangle_args)
        4    0.000    0.000    0.000    0.000 itanium_mangler.py:202(<listcomp>)
        4    0.000    0.000    0.000    0.000 itanium_mangler.py:212(mangle)
        4    0.000    0.000    0.000    0.000 itanium_mangler.py:219(prepend_namespace)
       16    0.000    0.000    0.000    0.000 itanium_mangler.py:86(_escape_string)
        4    0.000    0.000    0.000    0.000 itanium_mangler.py:96(repl)
        8    0.000    0.000    0.000    0.000 itanium_mangler.py:97(<genexpr>)
        1    0.000    0.000    0.000    0.000 iterators.py:3(<module>)
        1    0.000    0.000    0.028    0.028 lapack.py:656(<module>)
        1    0.000    0.000    0.010    0.010 lil.py:2(<module>)
        1    0.000    0.000    0.000    0.000 lil.py:23(lil_matrix)
        1    0.000    0.000    0.000    0.000 linalg.py:113(_LAPACK)
        1    0.000    0.000    0.002    0.002 linalg.py:3(<module>)
        1    0.000    0.000    0.402    0.402 linalg.py:53(ensure_blas)
        1    0.000    0.000    0.000    0.000 linalg.py:72(_BLAS)
        1    0.000    0.000    0.000    0.000 linalg_version.py:1(<module>)
        4    0.000    0.000    0.003    0.001 linecache.py:37(getlines)
        1    0.000    0.000    0.003    0.003 linecache.py:82(updatecache)
        9    0.000    0.000    0.001    0.000 linker.py:5(link_modules)
        1    0.000    0.000    0.006    0.006 listdecl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 listdecl.py:125(AddList)
        1    0.000    0.000    0.000    0.000 listdecl.py:137(InplaceAddList)
        1    0.000    0.000    0.000    0.000 listdecl.py:148(MulList)
        1    0.000    0.000    0.000    0.000 listdecl.py:158(InplaceMulList)
        1    0.000    0.000    0.000    0.000 listdecl.py:16(ListBuiltin)
        1    0.000    0.000    0.000    0.000 listdecl.py:163(ListCompare)
        6    0.000    0.000    0.000    0.000 listdecl.py:165(generic)
        1    0.000    0.000    0.000    0.000 listdecl.py:174(ListEq)
        1    0.000    0.000    0.000    0.000 listdecl.py:178(ListNe)
        1    0.000    0.000    0.000    0.000 listdecl.py:182(ListLt)
        1    0.000    0.000    0.000    0.000 listdecl.py:186(ListLe)
        1    0.000    0.000    0.000    0.000 listdecl.py:190(ListGt)
        1    0.000    0.000    0.000    0.000 listdecl.py:194(ListGe)
        1    0.000    0.000    0.000    0.000 listdecl.py:30(ListAttribute)
        1    0.000    0.000    0.000    0.000 literal.py:1(<module>)
        6    0.000    0.000    0.004    0.001 lowering.py:1014(_lower_call_normal)
       14    0.000    0.000    0.007    0.001 lowering.py:1036(lower_expr)
        2    0.000    0.000    0.000    0.000 lowering.py:106(init)
        2    0.000    0.000    0.000    0.000 lowering.py:123(pre_lower)
       44    0.000    0.000    0.002    0.000 lowering.py:1263(_alloca_var)
       85    0.000    0.000    0.000    0.000 lowering.py:1274(getvar)
       41    0.000    0.000    0.000    0.000 lowering.py:1280(loadvar)
       23    0.000    0.000    0.003    0.000 lowering.py:1287(storevar)
       21    0.000    0.000    0.001    0.000 lowering.py:1312(delvar)
       23    0.000    0.000    0.002    0.000 lowering.py:1331(alloca_lltype)
       11    0.000    0.000    0.004    0.000 lowering.py:1345(incref)
        2    0.000    0.000    0.000    0.000 lowering.py:135(post_lower)
       44    0.000    0.000    0.000    0.000 lowering.py:1351(decref)
        8    0.000    0.000    0.000    0.000 lowering.py:1358(_lit_or_omitted)
        2    0.000    0.000    0.000    0.000 lowering.py:141(pre_block)
        2    0.000    0.000    0.000    0.000 lowering.py:167(emit_environment_object)
